Magnetic (kG),MagnetoCurrnet (A)
4.179999999999999710000000000000,0.000129169299999999990000000000
4.160000000000000140000000000000,0.000129099800000000007000000000
4.139999999999999680000000000000,0.000129853800000000007000000000
4.120000000000000100000000000000,0.000130608799999999995000000000
4.099999999999999640000000000000,0.000130201999999999998000000000
4.080000000000000070000000000000,0.000130335700000000000000000000
4.059999999999999610000000000000,0.000130437000000000012000000000
4.040000000000000030000000000000,0.000129887200000000012000000000
4.019999999999999570000000000000,0.000130233999999999987000000000
4.000000000000000000000000000000,0.000130034499999999990000000000
3.979999999999999980000000000000,0.000130853199999999989000000000
3.959999999999999960000000000000,0.000130112600000000005000000000
3.939999999999999940000000000000,0.000130301499999999992000000000
3.919999999999999930000000000000,0.000130235999999999991000000000
3.899999999999999910000000000000,0.000130127499999999990000000000
3.879999999999999890000000000000,0.000129884599999999993000000000
3.859999999999999870000000000000,0.000129898999999999998000000000
3.839999999999999860000000000000,0.000130126299999999988000000000
3.820000000000000280000000000000,0.000130438900000000009000000000
3.799999999999999820000000000000,0.000130557500000000012000000000
3.780000000000000250000000000000,0.000130615900000000004000000000
3.759999999999999780000000000000,0.000130840200000000001000000000
3.740000000000000210000000000000,0.000130469000000000001000000000
3.719999999999999750000000000000,0.000129992200000000012000000000
3.700000000000000180000000000000,0.000130090200000000010000000000
3.679999999999999710000000000000,0.000130081799999999992000000000
3.660000000000000140000000000000,0.000129870500000000010000000000
3.639999999999999680000000000000,0.000130631800000000005000000000
3.620000000000000100000000000000,0.000129596600000000012000000000
3.599999999999999640000000000000,0.000130082199999999993000000000
3.580000000000000070000000000000,0.000130133500000000004000000000
3.560000000000000050000000000000,0.000129931399999999987000000000
3.540000000000000030000000000000,0.000129789999999999989000000000
3.520000000000000020000000000000,0.000130035900000000006000000000
3.500000000000000000000000000000,0.000129627299999999991000000000
3.479999999999999980000000000000,0.000129517299999999994000000000
3.459999999999999960000000000000,0.000130106199999999991000000000
3.439999999999999940000000000000,0.000129922599999999995000000000
3.419999999999999930000000000000,0.000129904100000000002000000000
3.399999999999999910000000000000,0.000130081300000000011000000000
3.379999999999999890000000000000,0.000129685499999999997000000000
3.359999999999999870000000000000,0.000129677900000000007000000000
3.339999999999999860000000000000,0.000129957200000000003000000000
3.320000000000000280000000000000,0.000129858500000000010000000000
3.299999999999999820000000000000,0.000129406700000000009000000000
3.280000000000000250000000000000,0.000129555500000000010000000000
3.259999999999999790000000000000,0.000130013299999999998000000000
3.240000000000000210000000000000,0.000129765699999999997000000000
3.219999999999999750000000000000,0.000129597399999999987000000000
3.200000000000000180000000000000,0.000129689800000000000000000000
3.179999999999999710000000000000,0.000130238200000000010000000000
3.160000000000000140000000000000,0.000130072700000000006000000000
3.139999999999999680000000000000,0.000129742200000000006000000000
3.120000000000000100000000000000,0.000130129600000000002000000000
3.099999999999999640000000000000,0.000130242100000000011000000000
3.080000000000000070000000000000,0.000129982900000000012000000000
3.060000000000000050000000000000,0.000129836700000000003000000000
3.040000000000000030000000000000,0.000129749500000000002000000000
3.020000000000000020000000000000,0.000129435300000000004000000000
3.000000000000000000000000000000,0.000129754399999999992000000000
2.979999999999999980000000000000,0.000129416499999999990000000000
2.959999999999999960000000000000,0.000129666700000000010000000000
2.939999999999999950000000000000,0.000129672199999999988000000000
2.919999999999999930000000000000,0.000130031700000000011000000000
2.899999999999999910000000000000,0.000129506499999999998000000000
2.879999999999999890000000000000,0.000129074499999999999000000000
2.859999999999999870000000000000,0.000128509099999999993000000000
2.839999999999999860000000000000,0.000128869099999999996000000000
2.819999999999999840000000000000,0.000129150500000000003000000000
2.799999999999999820000000000000,0.000129417100000000005000000000
2.779999999999999800000000000000,0.000129094300000000002000000000
2.759999999999999790000000000000,0.000128954900000000008000000000
2.739999999999999770000000000000,0.000128706799999999999000000000
2.719999999999999750000000000000,0.000128693199999999996000000000
2.699999999999999730000000000000,0.000128806699999999995000000000
2.680000000000000160000000000000,0.000128464800000000011000000000
2.660000000000000140000000000000,0.000128113300000000006000000000
2.640000000000000120000000000000,0.000128776300000000009000000000
2.620000000000000110000000000000,0.000128481199999999992000000000
2.600000000000000090000000000000,0.000128195100000000009000000000
2.580000000000000070000000000000,0.000128414999999999996000000000
2.560000000000000050000000000000,0.000129083900000000006000000000
2.540000000000000030000000000000,0.000129689399999999999000000000
2.520000000000000020000000000000,0.000129379799999999998000000000
2.500000000000000000000000000000,0.000129042299999999996000000000
2.479999999999999980000000000000,0.000129394499999999996000000000
2.459999999999999960000000000000,0.000129676700000000005000000000
2.439999999999999950000000000000,0.000129799399999999996000000000
2.419999999999999930000000000000,0.000129867199999999996000000000
2.399999999999999910000000000000,0.000129531999999999992000000000
2.379999999999999890000000000000,0.000129906599999999987000000000
2.359999999999999870000000000000,0.000129786099999999987000000000
2.339999999999999860000000000000,0.000129821899999999998000000000
2.319999999999999840000000000000,0.000129976899999999999000000000
2.299999999999999820000000000000,0.000130228199999999988000000000
2.279999999999999800000000000000,0.000130127800000000011000000000
2.259999999999999790000000000000,0.000130300699999999991000000000
2.239999999999999770000000000000,0.000130382899999999995000000000
2.219999999999999750000000000000,0.000129928699999999988000000000
2.199999999999999730000000000000,0.000130396899999999998000000000
2.180000000000000160000000000000,0.000130532899999999998000000000
2.160000000000000140000000000000,0.000130372900000000000000000000
2.140000000000000120000000000000,0.000129784500000000011000000000
2.120000000000000110000000000000,0.000129689399999999999000000000
2.100000000000000090000000000000,0.000130217799999999992000000000
2.080000000000000070000000000000,0.000130325199999999997000000000
2.060000000000000050000000000000,0.000130503299999999988000000000
2.040000000000000030000000000000,0.000129367900000000005000000000
2.020000000000000020000000000000,0.000130352800000000003000000000
2.000000000000000000000000000000,0.000130276600000000012000000000
1.979999999999999980000000000000,0.000129947399999999995000000000
1.959999999999999960000000000000,0.000129979899999999992000000000
1.939999999999999950000000000000,0.000130814300000000006000000000
1.919999999999999930000000000000,0.000129511399999999988000000000
1.899999999999999910000000000000,0.000129813999999999987000000000
1.879999999999999890000000000000,0.000129832599999999988000000000
1.859999999999999870000000000000,0.000130123000000000001000000000
1.839999999999999860000000000000,0.000129840200000000004000000000
1.819999999999999840000000000000,0.000129624199999999991000000000
1.799999999999999820000000000000,0.000129722100000000010000000000
1.779999999999999800000000000000,0.000129820599999999988000000000
1.759999999999999790000000000000,0.000129596799999999999000000000
1.739999999999999770000000000000,0.000129703599999999989000000000
1.719999999999999750000000000000,0.000129555800000000004000000000
1.699999999999999730000000000000,0.000129776300000000006000000000
1.679999999999999720000000000000,0.000130006699999999997000000000
1.660000000000000140000000000000,0.000130037400000000003000000000
1.640000000000000120000000000000,0.000129165099999999994000000000
1.620000000000000110000000000000,0.000130030199999999987000000000
1.600000000000000090000000000000,0.000130054800000000000000000000
1.580000000000000070000000000000,0.000129423700000000006000000000
1.560000000000000050000000000000,0.000129782999999999987000000000
1.540000000000000030000000000000,0.000129633999999999999000000000
1.520000000000000020000000000000,0.000129602800000000012000000000
1.500000000000000000000000000000,0.000128618600000000009000000000
1.479999999999999980000000000000,0.000129411099999999992000000000
1.459999999999999960000000000000,0.000129514000000000007000000000
1.439999999999999950000000000000,0.000129733899999999995000000000
1.419999999999999930000000000000,0.000128972099999999991000000000
1.399999999999999910000000000000,0.000129245199999999987000000000
1.379999999999999890000000000000,0.000128920599999999994000000000
1.359999999999999880000000000000,0.000129482399999999992000000000
1.339999999999999860000000000000,0.000129145100000000005000000000
1.319999999999999840000000000000,0.000129200200000000010000000000
1.299999999999999820000000000000,0.000129096300000000006000000000
1.279999999999999800000000000000,0.000129398100000000004000000000
1.259999999999999790000000000000,0.000129250600000000012000000000
1.239999999999999770000000000000,0.000129086799999999992000000000
1.219999999999999750000000000000,0.000129565299999999991000000000
1.199999999999999730000000000000,0.000129525300000000012000000000
1.179999999999999720000000000000,0.000129561099999999995000000000
1.160000000000000140000000000000,0.000129353200000000007000000000
1.140000000000000120000000000000,0.000129746500000000009000000000
1.120000000000000110000000000000,0.000130007700000000012000000000
1.100000000000000090000000000000,0.000129841400000000007000000000
1.080000000000000070000000000000,0.000129889800000000005000000000
1.060000000000000050000000000000,0.000129540499999999991000000000
1.040000000000000040000000000000,0.000129232300000000006000000000
1.020000000000000020000000000000,0.000130320799999999987000000000
1.000000000000000000000000000000,0.000129529200000000013000000000
0.979999999999999538000000000000,0.000129774099999999988000000000
0.959999999999999964000000000000,0.000129308499999999997000000000
0.939999999999999502000000000000,0.000129846900000000012000000000
0.919999999999999929000000000000,0.000129392999999999999000000000
0.900000000000000355000000000000,0.000130211299999999998000000000
0.879999999999999893000000000000,0.000129759600000000004000000000
0.860000000000000320000000000000,0.000130902899999999997000000000
0.839999999999999858000000000000,0.000129787900000000005000000000
0.820000000000000284000000000000,0.000129627600000000012000000000
0.799999999999999822000000000000,0.000129952600000000007000000000
0.780000000000000249000000000000,0.000129654700000000011000000000
0.759999999999999787000000000000,0.000129571499999999991000000000
0.740000000000000213000000000000,0.000129377200000000005000000000
0.719999999999999751000000000000,0.000129574100000000010000000000
0.700000000000000178000000000000,0.000129054000000000001000000000
0.679999999999999716000000000000,0.000129692900000000000000000000
0.660000000000000142000000000000,0.000130032500000000013000000000
0.639999999999999680000000000000,0.000129999699999999995000000000
0.620000000000000106000000000000,0.000130425099999999992000000000
0.599999999999999645000000000000,0.000130469699999999995000000000
0.580000000000000071000000000000,0.000130900899999999992000000000
0.559999999999999609000000000000,0.000130101499999999988000000000
0.540000000000000035000000000000,0.000130341600000000006000000000
0.519999999999999574000000000000,0.000130168900000000013000000000
0.500000000000000000000000000000,0.000129765199999999989000000000
0.479999999999999538000000000000,0.000130039100000000013000000000
0.459999999999999964000000000000,0.000129471300000000002000000000
0.439999999999999503000000000000,0.000129383699999999999000000000
0.419999999999999929000000000000,0.000129216299999999998000000000
0.399999999999999467000000000000,0.000129744900000000005000000000
0.379999999999999893000000000000,0.000128798300000000003000000000
0.360000000000000320000000000000,0.000129596100000000004000000000
0.339999999999999858000000000000,0.000129605699999999998000000000
0.320000000000000284000000000000,0.000130230899999999987000000000
0.299999999999999822000000000000,0.000130897700000000012000000000
0.280000000000000249000000000000,0.000130056500000000011000000000
0.259999999999999787000000000000,0.000130545000000000005000000000
0.240000000000000213000000000000,0.000130029499999999992000000000
0.219999999999999751000000000000,0.000129120800000000012000000000
0.200000000000000178000000000000,0.000129311999999999998000000000
0.179999999999999716000000000000,0.000130221500000000007000000000
0.160000000000000142000000000000,0.000129915700000000000000000000
0.139999999999999680000000000000,0.000129543800000000005000000000
0.120000000000000107000000000000,0.000129330300000000004000000000
0.099999999999999644700000000000,0.000129461600000000001000000000
0.080000000000000071100000000000,0.000128952600000000010000000000
0.059999999999999609200000000000,0.000130064100000000000000000000
0.040000000000000035500000000000,0.000129677699999999993000000000
0.019999999999999573700000000000,0.000129391500000000003000000000
0.000000000000000000000000000000,0.000129742200000000006000000000
0.010000000000000000200000000000,0.000129212299999999989000000000
0.000000000000000000000000000000,0.000129412100000000007000000000
-0.000000000000000000000000000000,0.000129788800000000013000000000
-0.020000000000000000400000000000,0.000129293699999999992000000000
-0.040000000000000000800000000000,0.000129409199999999994000000000
-0.059999999999999997800000000000,0.000129424699999999994000000000
-0.080000000000000001700000000000,0.000129787500000000004000000000
-0.100000000000000006000000000000,0.000130099199999999989000000000
-0.119999999999999996000000000000,0.000129972999999999997000000000
-0.140000000000000013000000000000,0.000130292299999999999000000000
-0.160000000000000003000000000000,0.000130498600000000011000000000
-0.179999999999999993000000000000,0.000129645300000000004000000000
-0.200000000000000011000000000000,0.000130656700000000012000000000
-0.220000000000000001000000000000,0.000129626199999999996000000000
-0.239999999999999991000000000000,0.000130172499999999994000000000
-0.260000000000000009000000000000,0.000130004600000000012000000000
-0.280000000000000027000000000000,0.000129175000000000009000000000
-0.299999999999999989000000000000,0.000129799900000000004000000000
-0.320000000000000007000000000000,0.000130018800000000003000000000
-0.340000000000000024000000000000,0.000129243100000000003000000000
-0.359999999999999987000000000000,0.000129664400000000012000000000
-0.380000000000000004000000000000,0.000129864200000000003000000000
-0.400000000000000022000000000000,0.000129670299999999991000000000
-0.419999999999999984000000000000,0.000129214400000000001000000000
-0.440000000000000002000000000000,0.000129599700000000012000000000
-0.460000000000000020000000000000,0.000129153700000000010000000000
-0.479999999999999982000000000000,0.000129783700000000009000000000
-0.500000000000000000000000000000,0.000129356300000000007000000000
-0.520000000000000018000000000000,0.000129631700000000001000000000
-0.540000000000000035000000000000,0.000129732799999999999000000000
-0.560000000000000053000000000000,0.000129735700000000012000000000
-0.579999999999999960000000000000,0.000129595599999999996000000000
-0.599999999999999978000000000000,0.000129199400000000009000000000
-0.619999999999999995000000000000,0.000129656699999999988000000000
-0.640000000000000013000000000000,0.000129583099999999989000000000
-0.660000000000000031000000000000,0.000129897299999999987000000000
-0.680000000000000049000000000000,0.000130146099999999991000000000
-0.700000000000000066000000000000,0.000129198699999999987000000000
-0.719999999999999973000000000000,0.000129458200000000007000000000
-0.739999999999999991000000000000,0.000129330499999999991000000000
-0.760000000000000009000000000000,0.000129495199999999993000000000
-0.780000000000000026000000000000,0.000130001000000000004000000000
-0.800000000000000044000000000000,0.000129715500000000009000000000
-0.820000000000000062000000000000,0.000129221500000000010000000000
-0.839999999999999969000000000000,0.000129177899999999995000000000
-0.859999999999999986000000000000,0.000129270700000000009000000000
-0.880000000000000004000000000000,0.000129758999999999989000000000
-0.900000000000000022000000000000,0.000129594100000000000000000000
-0.920000000000000040000000000000,0.000130080400000000002000000000
-0.940000000000000058000000000000,0.000129998300000000005000000000
-0.959999999999999964000000000000,0.000129984000000000008000000000
-0.979999999999999982000000000000,0.000129746699999999996000000000
-1.000000000000000000000000000000,0.000129457199999999991000000000
-1.020000000000000020000000000000,0.000129406499999999995000000000
-1.040000000000000040000000000000,0.000129933799999999993000000000
-1.060000000000000050000000000000,0.000130285100000000011000000000
-1.080000000000000070000000000000,0.000130239300000000005000000000
-1.100000000000000090000000000000,0.000129973100000000004000000000
-1.120000000000000110000000000000,0.000130893599999999997000000000
-1.140000000000000120000000000000,0.000129756699999999991000000000
-1.159999999999999920000000000000,0.000129485199999999998000000000
-1.179999999999999940000000000000,0.000130008599999999994000000000
-1.199999999999999960000000000000,0.000129696999999999988000000000
-1.219999999999999970000000000000,0.000130261899999999987000000000
-1.239999999999999990000000000000,0.000130477700000000013000000000
-1.260000000000000010000000000000,0.000129722199999999989000000000
-1.280000000000000030000000000000,0.000129452899999999988000000000
-1.300000000000000040000000000000,0.000129817999999999996000000000
-1.320000000000000060000000000000,0.000129894100000000007000000000
-1.340000000000000080000000000000,0.000129503900000000005000000000
-1.360000000000000100000000000000,0.000130178500000000007000000000
-1.380000000000000110000000000000,0.000129656399999999994000000000
-1.400000000000000130000000000000,0.000130116500000000007000000000
-1.419999999999999930000000000000,0.000129773600000000007000000000
-1.439999999999999950000000000000,0.000130306400000000010000000000
-1.459999999999999960000000000000,0.000130257299999999990000000000
-1.479999999999999980000000000000,0.000130452699999999999000000000
-1.500000000000000000000000000000,0.000129957600000000004000000000
-1.520000000000000020000000000000,0.000130403300000000012000000000
-1.540000000000000030000000000000,0.000130287999999999997000000000
-1.560000000000000050000000000000,0.000130891599999999992000000000
-1.580000000000000070000000000000,0.000129730500000000001000000000
-1.600000000000000090000000000000,0.000130188100000000001000000000
-1.620000000000000110000000000000,0.000130092599999999988000000000
-1.640000000000000120000000000000,0.000130711300000000010000000000
-1.660000000000000140000000000000,0.000130228000000000001000000000
-1.679999999999999940000000000000,0.000129800700000000006000000000
-1.699999999999999950000000000000,0.000129953199999999994000000000
-1.719999999999999970000000000000,0.000130263499999999990000000000
-1.739999999999999990000000000000,0.000130178900000000008000000000
-1.760000000000000010000000000000,0.000130269500000000004000000000
-1.780000000000000030000000000000,0.000129860800000000009000000000
-1.800000000000000040000000000000,0.000130380599999999997000000000
-1.820000000000000060000000000000,0.000130321599999999989000000000
-1.840000000000000080000000000000,0.000130330400000000008000000000
-1.860000000000000100000000000000,0.000130585899999999993000000000
-1.880000000000000110000000000000,0.000130090100000000003000000000
-1.900000000000000130000000000000,0.000130321800000000003000000000
-1.919999999999999930000000000000,0.000129706600000000009000000000
-1.939999999999999950000000000000,0.000130187300000000000000000000
-1.959999999999999960000000000000,0.000130242599999999992000000000
-1.979999999999999980000000000000,0.000129454099999999991000000000
-2.000000000000000000000000000000,0.000129669800000000010000000000
-2.020000000000000020000000000000,0.000129158899999999994000000000
-2.040000000000000030000000000000,0.000129600000000000006000000000
-2.060000000000000050000000000000,0.000129665000000000000000000000
-2.080000000000000070000000000000,0.000129940500000000001000000000
-2.100000000000000090000000000000,0.000129822100000000012000000000
-2.120000000000000110000000000000,0.000129877100000000011000000000
-2.140000000000000120000000000000,0.000130007700000000012000000000
-2.160000000000000140000000000000,0.000129835699999999988000000000
-2.180000000000000160000000000000,0.000129721899999999996000000000
-2.200000000000000180000000000000,0.000129836400000000009000000000
-2.220000000000000190000000000000,0.000129327799999999992000000000
-2.240000000000000210000000000000,0.000129485700000000006000000000
-2.260000000000000230000000000000,0.000129592799999999990000000000
-2.280000000000000250000000000000,0.000129715800000000002000000000
-2.300000000000000270000000000000,0.000129517400000000001000000000
-2.319999999999999840000000000000,0.000129038200000000007000000000
-2.339999999999999860000000000000,0.000129493100000000009000000000
-2.359999999999999870000000000000,0.000129102699999999993000000000
-2.379999999999999890000000000000,0.000129286500000000003000000000
-2.399999999999999910000000000000,0.000129089499999999991000000000
-2.419999999999999930000000000000,0.000129155900000000001000000000
-2.439999999999999950000000000000,0.000129152500000000007000000000
-2.459999999999999960000000000000,0.000129404700000000005000000000
-2.479999999999999980000000000000,0.000129701699999999992000000000
-2.500000000000000000000000000000,0.000129513900000000000000000000
-2.520000000000000020000000000000,0.000129616399999999988000000000
-2.540000000000000030000000000000,0.000129823399999999994000000000
-2.560000000000000050000000000000,0.000129576800000000009000000000
-2.580000000000000070000000000000,0.000129512199999999990000000000
-2.600000000000000090000000000000,0.000129727199999999987000000000
-2.620000000000000110000000000000,0.000129968599999999988000000000
-2.640000000000000120000000000000,0.000129790700000000011000000000
-2.660000000000000140000000000000,0.000129530300000000009000000000
-2.680000000000000160000000000000,0.000130158000000000010000000000
-2.700000000000000180000000000000,0.000129896900000000013000000000
-2.720000000000000190000000000000,0.000129931300000000007000000000
-2.740000000000000210000000000000,0.000129581599999999993000000000
-2.760000000000000230000000000000,0.000129399499999999993000000000
-2.780000000000000250000000000000,0.000129725500000000003000000000
-2.800000000000000270000000000000,0.000129449499999999995000000000
-2.819999999999999840000000000000,0.000129560199999999987000000000
-2.839999999999999860000000000000,0.000129375300000000008000000000
-2.859999999999999870000000000000,0.000129144899999999991000000000
-2.879999999999999890000000000000,0.000129363499999999996000000000
-2.899999999999999910000000000000,0.000129011599999999990000000000
-2.919999999999999930000000000000,0.000128739999999999991000000000
-2.939999999999999950000000000000,0.000129343800000000000000000000
-2.959999999999999960000000000000,0.000129727800000000002000000000
-2.979999999999999980000000000000,0.000128837199999999987000000000
-3.000000000000000000000000000000,0.000129146000000000013000000000
-3.020000000000000020000000000000,0.000129325300000000007000000000
-3.040000000000000030000000000000,0.000129358200000000004000000000
-3.060000000000000050000000000000,0.000129849600000000011000000000
-3.080000000000000070000000000000,0.000129095500000000004000000000
-3.100000000000000090000000000000,0.000129602700000000005000000000
-3.120000000000000100000000000000,0.000129503699999999991000000000
-3.140000000000000120000000000000,0.000130075000000000004000000000
-3.160000000000000140000000000000,0.000130040900000000004000000000
-3.180000000000000160000000000000,0.000130145900000000004000000000
-3.200000000000000180000000000000,0.000129882299999999995000000000
-3.220000000000000190000000000000,0.000130005200000000000000000000
-3.240000000000000210000000000000,0.000129714899999999994000000000
-3.260000000000000230000000000000,0.000129803199999999991000000000
-3.280000000000000250000000000000,0.000130423800000000010000000000
-3.300000000000000260000000000000,0.000129682699999999991000000000
-3.320000000000000280000000000000,0.000130207500000000003000000000
-3.339999999999999860000000000000,0.000129889299999999997000000000
-3.359999999999999870000000000000,0.000129832000000000000000000000
-3.379999999999999890000000000000,0.000129919899999999996000000000
-3.399999999999999910000000000000,0.000130421500000000012000000000
-3.419999999999999930000000000000,0.000129791100000000012000000000
-3.439999999999999940000000000000,0.000129771700000000010000000000
-3.459999999999999960000000000000,0.000130166000000000000000000000
-3.479999999999999980000000000000,0.000130005499999999994000000000
-3.500000000000000000000000000000,0.000129845200000000002000000000
-3.520000000000000020000000000000,0.000129874499999999991000000000
-3.540000000000000030000000000000,0.000129820900000000009000000000
-3.560000000000000050000000000000,0.000130097100000000005000000000
-3.580000000000000070000000000000,0.000130329500000000000000000000
-3.600000000000000090000000000000,0.000130157299999999988000000000
-3.620000000000000100000000000000,0.000130097200000000012000000000
-3.640000000000000120000000000000,0.000129429699999999992000000000
-3.660000000000000140000000000000,0.000129793599999999997000000000
-3.680000000000000160000000000000,0.000129782200000000013000000000
-3.700000000000000180000000000000,0.000129819000000000012000000000
-3.720000000000000190000000000000,0.000130108000000000009000000000
-3.740000000000000210000000000000,0.000129887299999999992000000000
-3.760000000000000230000000000000,0.000130321100000000008000000000
-3.780000000000000250000000000000,0.000129775399999999998000000000
-3.800000000000000260000000000000,0.000129998099999999991000000000
-3.820000000000000280000000000000,0.000130267399999999992000000000
-3.839999999999999860000000000000,0.000130845799999999987000000000
-3.859999999999999870000000000000,0.000130446700000000013000000000
-3.879999999999999890000000000000,0.000130205900000000000000000000
-3.899999999999999910000000000000,0.000130593199999999988000000000
-3.919999999999999930000000000000,0.000130926600000000001000000000
-3.939999999999999940000000000000,0.000131123699999999993000000000
-3.959999999999999960000000000000,0.000130225999999999996000000000
-3.979999999999999980000000000000,0.000130275099999999989000000000
-4.000000000000000000000000000000,0.000130517399999999998000000000
-4.020000000000000460000000000000,0.000130333199999999987000000000
-4.040000000000000030000000000000,0.000130241399999999989000000000
-4.060000000000000500000000000000,0.000129662899999999988000000000
-4.080000000000000070000000000000,0.000129929700000000004000000000
-4.099999999999999640000000000000,0.000129643700000000000000000000
-4.120000000000000100000000000000,0.000130144899999999988000000000
-4.139999999999999680000000000000,0.000130433699999999998000000000
-4.160000000000000140000000000000,0.000130222799999999989000000000
-4.179999999999999710000000000000,0.000129982500000000011000000000
-4.200000000000000180000000000000,0.000130006299999999996000000000
-4.219999999999999750000000000000,0.000129882599999999989000000000
-4.240000000000000210000000000000,0.000129547499999999993000000000
-4.259999999999999780000000000000,0.000129644200000000008000000000
-4.280000000000000250000000000000,0.000129654799999999991000000000
-4.299999999999999820000000000000,0.000129220799999999988000000000
-4.320000000000000280000000000000,0.000129072399999999988000000000
-4.339999999999999860000000000000,0.000128971799999999997000000000
-4.360000000000000320000000000000,0.000129290599999999992000000000
-4.379999999999999890000000000000,0.000129681999999999996000000000
-4.400000000000000350000000000000,0.000129973200000000011000000000
-4.419999999999999930000000000000,0.000129946599999999994000000000
-4.440000000000000390000000000000,0.000130017499999999993000000000
-4.459999999999999960000000000000,0.000130336799999999995000000000
-4.480000000000000420000000000000,0.000129986300000000006000000000
-4.500000000000000000000000000000,0.000129254499999999987000000000
-4.520000000000000460000000000000,0.000129701500000000005000000000
-4.540000000000000030000000000000,0.000129745499999999993000000000
-4.560000000000000500000000000000,0.000129474400000000002000000000
-4.580000000000000070000000000000,0.000129615699999999993000000000
-4.600000000000000530000000000000,0.000129459099999999988000000000
-4.620000000000000100000000000000,0.000129323499999999989000000000
-4.639999999999999680000000000000,0.000129642099999999997000000000
-4.660000000000000140000000000000,0.000130284899999999997000000000
-4.679999999999999710000000000000,0.000129783099999999994000000000
-4.700000000000000180000000000000,0.000129907700000000010000000000
-4.719999999999999750000000000000,0.000129711200000000006000000000
-4.740000000000000210000000000000,0.000129837799999999999000000000
-4.759999999999999780000000000000,0.000130368899999999991000000000
-4.780000000000000250000000000000,0.000129510200000000012000000000
-4.799999999999999820000000000000,0.000129551100000000000000000000
-4.820000000000000280000000000000,0.000129930699999999993000000000
-4.839999999999999860000000000000,0.000129615600000000013000000000
-4.860000000000000320000000000000,0.000129379500000000004000000000
-4.879999999999999890000000000000,0.000129919399999999988000000000
-4.900000000000000350000000000000,0.000129967400000000012000000000
-4.919999999999999930000000000000,0.000129756200000000010000000000
-4.940000000000000390000000000000,0.000130165499999999992000000000
-4.959999999999999960000000000000,0.000130020199999999992000000000
-4.980000000000000420000000000000,0.000130099599999999990000000000
-5.000000000000000000000000000000,0.000130432899999999996000000000
-5.000000000000000000000000000000,0.000130461099999999990000000000
-4.980000000000000420000000000000,0.000130061599999999988000000000
-4.959999999999999960000000000000,0.000129950200000000001000000000
-4.940000000000000390000000000000,0.000129985299999999990000000000
-4.919999999999999930000000000000,0.000130433900000000012000000000
-4.900000000000000350000000000000,0.000131055599999999999000000000
-4.879999999999999890000000000000,0.000130681800000000006000000000
-4.860000000000000320000000000000,0.000130461700000000005000000000
-4.839999999999999860000000000000,0.000130479799999999997000000000
-4.820000000000000280000000000000,0.000130634900000000005000000000
-4.799999999999999820000000000000,0.000130448699999999990000000000
-4.780000000000000250000000000000,0.000130007899999999999000000000
-4.759999999999999780000000000000,0.000129905300000000005000000000
-4.740000000000000210000000000000,0.000129954299999999990000000000
-4.719999999999999750000000000000,0.000130271000000000000000000000
-4.700000000000000180000000000000,0.000130378400000000005000000000
-4.679999999999999710000000000000,0.000130071900000000004000000000
-4.660000000000000140000000000000,0.000130025000000000003000000000
-4.639999999999999680000000000000,0.000129338299999999995000000000
-4.620000000000000100000000000000,0.000129716600000000004000000000
-4.599999999999999640000000000000,0.000130018100000000008000000000
-4.580000000000000070000000000000,0.000129851000000000001000000000
